Code,Year,Total Assets,Net Assets,Shareholders' Equity,Retained Earnings,Short-Term Loans,Long-Term Loans,BPS,Equity Ratio,Sales,Operating Profit,Ordinary Profit,Net Profit,EPS,ROE,ROA
8165,2024/12,25781000000,13444000000,14680000000,-12549000000,620000000,2063000000,287.56,52.2,45600000000,-3748000000,-3952000000,-3658000000,-78.2,-,-
8166,2024/02,5610794000,-1915660000,-2239753000,-4781732000,2994950000,996400000,-78.62,-34.1,10026675000,-40608000,52407000,-102173000,-4.19,-,-
8167,2024/02,126233000000,80978000000,79286000000,57074000000,6000000000,6438000000,1886.71,64.2,243463000000,6740288000,7725000000,4717000000,109.85,5.83,3.74
8168,2023/02,79130000000,44413000000,40628000000,16050000000,1100000000,6797000000,761.63,56.1,95592000000,5241000000,5520000000,3694000000,62.09,8.32,4.67
8173,2024/03,232775000000,104613000000,100677000000,70330000000,4800000000,23003000000,4008.89,44.9,403692000000,8364000000,8251000000,4891000000,185.89,4.68,2.1
8174,2024/03,159219000000,72723000000,72266000000,66407000000,4000000000,25199000000,650.52,45.7,194364000000,17442000000,17604000000,10825000000,95.63,14.89,6.8
8179,2024/12,127738000000,50474000000,47782000000,7366000000,-,12850000000,1020.64,39.3,152150000000,7366000000,7315000000,5926000000,120.4,11.79,4.64
8181,2024/02,10514964000,6206882000,7731289000,-1392314000,2992500000,200000000,2416.73,59,4679399000,424790000,389718000,-134753000,-52.47,-,-
8182,2024/03,102320000000,56016000000,49066000000,32750000000,-,2214000000,1181.53,53.5,250594000000,2931000000,2892000000,497000000,10.72,0.91,0.49
8185,2024/02,84762000000,51853000000,50729000000,43176000000,-,-,1444.29,59.9,93320000000,1071000000,1474000000,1851000000,52.67,3.65,2.18
8190,2024/03,40759000000,17299000000,15222000000,6537000000,200000000,5301000000,910.95,42.4,83868000000,804000000,966000000,471000000,24.6,2.72,1.16
8194,2024/02,287146000000,136855000000,134430000000,122560000000,19400000000,19922000000,1458.04,47.7,809709000000,24118000000,24948000000,16938000000,180.46,12.38,5.9
8198,2024/02,133245000000,80596000000,80645000000,67330000000,-,-,2528.64,60.5,366742000000,13482000000,13516000000,8313000000,261.04,10.32,6.24
8200,2024/02,28726861000,12860148000,12446558000,1597268000,-,2917976000,496.35,44.8,38971129000,1004908000,1115604000,752043000,29.03,5.85,2.62
8202,2024/12,44061000000,22991000000,22411000000,7078000000,2700000000,315000000,251.38,52.2,61517000000,142000000,226000000,670000000,7.33,2.92,1.52
8203,2024/02,83511000000,34129000000,33800000000,18159000000,-,13261000000,1026.43,40.9,129570000000,3021000000,2908000000,2444000000,73.52,7.16,2.93
8207,2024/03,8203570000,2740286000,2415383000,-8716860000,2124575000,637200000,77.94,33.2,11146561000,168658000,170376000,27647000,0.83,1.01,0.34
8208,2024/03,36547000000,9306000000,8748000000,2427000000,8983000000,8122000000,1360.81,25.5,34326000000,205000000,53000000,-413000000,-60.4,-,-
8209,2024/03,936930000,46328000,-44800000,-273115000,-,-,16.25,4.9,2067521000,-3048000,11568000,-6416000,-2.25,-,-
8214,2024/03,236327000000,137056000000,135645000000,92813000000,-,32687000000,1627.61,57.9,187716000000,13860000000,13235000000,7574000000,90.03,5.54,3.2
8215,2024/03,3819011000,2261675000,2327466000,120453000,-,-,1311.31,59.2,3785053000,64395000,111911000,90492000,52.46,4,2.37
8217,2024/02,132496000000,78679000000,77885000000,50372000000,4850000000,11614000000,1785.11,59.1,235038000000,2888000000,3098000000,1000000000,22.79,1.28,0.75
8218,2024/03,372851000000,236248000000,235847000000,208401000000,8500000000,12669000000,4935.92,63.4,370752000000,22081000000,22214000000,13712000000,286.05,5.8,3.68
8219,2024/03,335597000000,180877000000,188822000000,65399000000,36284000000,30070000000,3552.27,52.8,193687000000,11918000000,12503000000,10089000000,202.36,5.7,3.01
8225,2024/03,4263147000,1820367000,1806023000,270550000,327116000,976912000,2832.71,42.7,8015726000,439247000,440511000,423262000,660.62,23.25,9.93
8226,2024/03,10305205000,4809438000,4794887000,865265000,2450000000,88460000,318.1,46.7,12131675000,568350000,516287000,382769000,25.32,7.96,3.71
8227,2024/02,533807000000,471408000000,466596000000,432274000000,-,-,6413.59,88.3,635091000000,55308000000,56716000000,40084000000,545.34,8.5,7.51
8228,2024/03,67311000000,26192000000,24478000000,18437000000,1971000000,106000000,1158.84,38.1,254805000000,1827000000,2370000000,1551000000,70.1,6.05,2.3
8230,2024/03,18066000000,11903000000,11573000000,6123000000,-,1230000000,654.35,65.9,21300000000,1612000000,1638000000,1059000000,58.22,8.9,5.86
8233,2024/02,1270475000000,478802000000,408991000000,320867000000,43580000000,85228000000,1439.41,35.7,466134000000,45937000000,49199000000,31620000000,100.23,6.96,2.49
8237,2024/02,68874000000,26816000000,22041000000,9795000000,10427000000,7615000000,489.16,37.7,41251000000,2974000000,2938000000,2631000000,49.59,10.14,3.82
8242,2024/03,710089000000,294026000000,223672000000,124954000000,-,143494000000,2331.46,37.8,657400000000,26188000000,27875000000,21905000000,189.82,8.15,3.08
8244,2024/02,115364000000,37317000000,34963000000,12132000000,5145000000,896000000,934.46,32.3,113506000000,3902000000,3864000000,2777000000,69.42,7.44,2.41
8247,2024/02,27602643000,4483184000,2830601000,1730505000,5238897000,3285085000,799.2,16.2,16537318000,222432000,283087000,652412000,116.3,14.55,2.36
8252,2024/03,1003501000000,253628000000,246258000000,164453000000,87254000000,385600000000,1348.12,25.2,235227000000,41025000000,38776000000,24667000000,130.7,9.74,2.46
8253,2024/03,4335852000000,717611000000,705053000000,542602000000,-,-,4323.35,16.3,361604000000,60113000000,-,72987000000,453.08,10.35,1.68
8254,2024/08,11806978000,617190000,675638000,-3364338000,-,8653536000,124.58,5.2,4950143000,110544000,100422000,72701000,14.67,11.78,0.62
8255,2024/03,131390000000,83298000000,81155000000,64973000000,-,-,920.09,63.4,270224000000,11779000000,12332000000,7442000000,81.78,8.93,5.66
8256,2023/03,2896429000,58821000,-1521000,-2403027000,-,1645605000,0.46,0.7,4176582000,-887857000,-957295000,-1367830000,-29.89,-,-
8260,2024/02,45680000000,10966000000,5578000000,4637000000,11333000000,3842000000,969.58,24,22521000000,998000000,947000000,966000000,84.91,8.81,2.11
8267,2024/02,12940869000000,2087201000000,913399000000,425596000000,480274000000,1259019000000,1231.59,8.1,9553557000000,250822000000,237479000000,44692000000,52.25,4.24,0.35
8273,2024/02,489509000000,294233000000,277594000000,235852000000,26700000000,35444000000,3922.83,57.3,471166000000,31425000000,32322000000,20485000000,286.46,7.3,4.18
8275,2024/03,40730000000,17750650000,16088644000,9724796000,1536132000,2552419000,629.29,40.5,63527000000,3235027000,3459000000,2011000000,78.2,12.2,4.94
8276,2024/02,309461000000,188266000000,181251000000,150087000000,17330000000,10825000000,3551.28,60.2,425424000000,13257000000,14482000000,6784000000,129.35,3.64,2.19
8278,2024/02,427702000000,216097000000,209808000000,46201000000,29845000000,45334000000,2490.61,50.5,771123000000,15110000000,17374000000,7436000000,85.79,3.45,1.74
8279,2024/03,342409000000,167902000000,170358000000,152493000000,-,64556000000,4121.54,49,595348000000,29328000000,28877000000,18243000000,464.41,10.87,5.33
8281,2024/03,209530000000,124813000000,123321000000,97765000000,700000000,2936000000,2806.31,59.2,242433000000,4204000000,5405000000,2592000000,58.63,2.09,1.24
8282,2024/03,438199000000,269158000000,268658000000,219425000000,44800000000,-,1539.44,61.4,718369000000,18724000000,22944000000,7380000000,41.64,2.74,1.68
8283,2024/03,495697000000,277962000000,263941000000,223735000000,-,-,4422.86,56.1,1151966000000,27172000000,30545000000,20638000000,328.39,7.42,4.16
8285,2024/03,94869000000,47156000000,34396000000,26274000000,13647000000,3929000000,763.53,49.6,95857000000,1666000000,2443000000,2068000000,33.59,4.4,2.18
8289,2024/02,65003000000,25784000000,25454000000,5971000000,17097000000,10061000000,1122.43,39.7,84562000000,190000000,51000000,-477000000,-20.77,-,-
8291,2024/03,94311000000,57484000000,51400000000,37455000000,-,300000000,865.28,61,148972000000,8709000000,8364000000,7337000000,110.48,12.76,7.78
8303,2023/03,13694831000000,966506000000,973831000000,390305000000,-,-,4712.33,7,421853000000,-,52136000000,42771000000,209.47,4.45,0.31
8304,2024/03,7603002000000,391078000000,412928000000,228444000000,-,-,3285.95,5,246299000000,-,-54816000000,-49904000000,-427.21,-,-
8306,2024/03,403703147000000,20746978000000,15402921000000,13791608000000,-,-,1670.45,4.9,11890350000000,-,2127958000000,1490781000000,124.65,7.61,0.37
8308,2024/03,76150887000000,2778173000000,2225423000000,2072691000000,-,-,1184.76,3.6,941663000000,-,222962000000,158930000000,67.79,5.76,0.21
8309,2024/03,75876905000000,3137686000000,2566378000000,1802086000000,-,-,4316.77,4.1,2475303000000,-,101327000000,79199000000,109.16,2.55,0.1
8316,2024/03,295236701000000,14799967000000,10629980000000,7843470000000,-,-,3719.12,5,9353590000000,-,1466128000000,962946000000,241.52,6.57,0.33
8331,2024/03,21308721000000,1181503000000,990662000000,796209000000,-,-,1651.46,5.5,310742000000,-,90262000000,62440000000,86.53,5.28,0.29
8334,2024/03,10818218000000,573095000000,514053000000,452960000000,-,-,1460.15,5.3,200356000000,-,43788000000,31125000000,78.43,5.43,0.29
8336,2024/03,5404015000000,274138000000,246503000000,163202000000,-,-,8285.9,5.1,81068000000,-,16261000000,11264000000,339.67,4.11,0.21
8337,2024/03,3229226000000,187280000000,163643000000,96889000000,-,-,3187.43,5.7,54584000000,-,10250000000,7428000000,129.75,4.07,0.23
8338,2024/03,2854094000000,97144000000,117650000000,38384000000,-,-,1180.13,3.4,41092000000,-,2467000000,2195000000,26.66,2.26,0.08
8341,2024/03,10501098000000,601700000000,472169000000,433580000000,-,-,8121.59,5.7,150552000000,-,44241000000,29802000000,402.41,4.95,0.28
8343,2024/03,3584190000000,172793000000,154381000000,132146000000,-,-,9756.86,4.8,42734000000,-,6597000000,4541000000,258.1,2.64,0.13
8344,2024/03,3146366000000,143805000000,150862000000,129520000000,-,-,4489.44,4.6,55097000000,-,3762000000,2080000000,65.01,1.45,0.07
8345,2024/03,3929595000000,199436000000,180791000000,167955000000,-,-,11673.56,5,43886000000,-,6955000000,4225000000,245.92,2.12,0.11
8346,2024/03,6758569000000,206179000000,195677000000,158582000000,-,-,817.31,3.1,58984000000,-,8321000000,5252000000,20.82,2.55,0.08
8349,2024/03,1012696000000,39438000000,40519000000,15311000000,-,-,4152.76,3.9,14727000000,-,2148000000,1376000000,144.91,3.49,0.14
8354,2024/03,32649727000000,1021746000000,895025000000,632197000000,-,-,5397.27,3.1,404743000000,-,56937000000,61178000000,324.76,6,0.19
8355,2023/03,15535390000000,1049759000000,820716000000,674987000000,-,-,1763.92,6.8,265146000000,-,72671000000,51603000000,86.71,4.92,0.33
8358,2024/03,3560741000000,295120000000,276077000000,267190000000,-,-,1532.15,8.2,91447000000,-,20641000000,15375000000,75.45,5.21,0.43
8359,2024/03,14827752000000,1118275000000,649099000000,546496000000,-,-,2309.8,7.5,212201000000,-,35217000000,37071000000,76.37,3.33,0.25
8360,2024/03,4366180000000,218301000000,200251000000,177854000000,-,-,7143.85,5,56525000000,-,7641000000,5658000000,185.77,2.6,0.13
8361,2024/03,6651305000000,338704000000,275255000000,186526000000,-,-,8134.82,5.1,134138000000,-,14429000000,9471000000,227.54,2.8,0.14
8362,2024/03,4164371000000,141507000000,118286000000,95603000000,-,-,5859.25,3.3,55423000000,-,5615000000,3717000000,160.94,2.74,0.09
8363,2023/03,5579323000000,199593000000,187352000000,149388000000,-,-,7151.82,3.6,72105000000,-,15651000000,9054000000,324.42,4.54,0.16
8364,2024/03,1755862000000,79930000000,80856000000,62708000000,-,-,6780.18,4.5,29904000000,-,-4131000000,-3301000000,-286.09,-,-
8365,2024/03,552196000000,31303000000,26841000000,13922000000,-,-,5612.94,5.5,10146000000,-,788000000,632000000,116.64,2.08,0.11
8366,2024/03,7970551000000,490887000000,310934000000,269792000000,-,-,10459.87,6.2,122630000000,-,23967000000,15940000000,336.31,3.25,0.2
8367,2024/03,6787056000000,298631000000,278085000000,208825000000,-,-,9404.22,4.4,85736000000,-,16631000000,12037000000,379.06,4.03,0.18
8368,2024/03,8097192000000,496919000000,312592000000,284735000000,-,-,1987.95,6.1,119487000000,-,20054000000,14281000000,56.45,2.87,0.18
8369,2023/03,11037611000000,992377000000,489231000000,421490000000,-,-,13307.69,9,124333000000,-,38177000000,27213000000,362.81,2.75,0.25
8370,2024/03,5831379000000,238113000000,242879000000,162918000000,-,-,3617.69,4.1,84782000000,-,20136000000,15020000000,229.69,6.34,0.26
8377,2024/03,16382886000000,664933000000,573098000000,392442000000,-,-,5302.14,4,190104000000,-,23278000000,23048000000,184.06,3.49,0.14
8381,2024/03,7360564000000,325089000000,362155000000,322070000000,-,-,2114.73,4.4,120176000000,-,24727000000,16800000000,109.28,5.18,0.23
8382,2023/03,9801893000000,487548000000,462836000000,439637000000,-,-,2638.66,5,175898000000,-,30355000000,21513000000,116.43,4.41,0.22
8383,2024/03,1145623000000,50023000000,47641000000,32806000000,-,-,5331.55,4.3,14646000000,-,1613000000,1056000000,112.82,2.12,0.09
8386,2024/03,5840650000000,329186000000,262041000000,194802000000,-,-,11527.03,5.6,82146000000,-,14557000000,9642000000,336.2,2.93,0.17
8387,2024/03,3309612000000,168229000000,142968000000,109636000000,-,-,4029.14,5.1,52486000000,-,9319000000,7285000000,174.74,4.34,0.22
8388,2024/03,3922560000000,332622000000,238908000000,197890000000,-,-,8292.26,8.5,76107000000,-,16624000000,11263000000,277.27,3.39,0.29
8392,2024/03,4554183000000,217880000000,188420000000,157053000000,-,-,13769.26,4.8,73240000000,-,9083000000,6536000000,413.76,3,0.14
8393,2024/03,4110848000000,189852000000,165964000000,139464000000,-,-,10954.4,4.6,68889000000,-,9986000000,7087000000,409.51,3.74,0.17
8395,2024/03,3161031000000,122847000000,114639000000,86131000000,-,-,7292.37,3.9,53013000000,-,7571000000,6218000000,370.04,5.07,0.2
8398,2024/03,877683000000,39016000000,36293000000,21375000000,-,-,6304.47,4.4,18023000000,-,1182000000,1056000000,173.7,2.75,0.12
8399,2024/03,3067017000000,142564000000,142590000000,72797000000,-,-,3419.9,4.6,65951000000,-,8452000000,5651000000,135.7,3.97,0.18
8403,2023/03,68737987000000,2468222000000,2232088000000,1547162000000,-,-,1456.35,3.5,1695357000000,-,265045000000,177649000000,106.09,7.28,0.26
8410,2024/03,1717818000000,275856000000,260666000000,201836000000,-,-,231.24,15.7,197877000000,-,30526000000,31970000000,27.26,11.82,1.86
8411,2024/03,278672151000000,10312135000000,8915987000000,5538891000000,-,-,4037.28,3.7,8744458000000,-,914047000000,678993000000,267.88,6.64,0.24
8416,2024/03,1142308000000,61961000000,55648000000,30067000000,-,-,5792.97,5.1,22990000000,-,1952000000,1251000000,123.69,2.13,0.11
8418,2024/03,12548539000000,655736000000,604270000000,540429000000,-,-,3009.37,5.2,184753000000,-,37282000000,25216000000,114.18,3.86,0.2
8421,2024/03,47622424000000,1558068000000,1544570000000,663282000000,-,-,164692.86,3.2,427435000000,-,44230000000,32145000000,4780.2,2.24,0.07
8424,2024/03,3390324000000,477326000000,353171000000,342268000000,558104000000,976080000000,14357.64,12.7,708538000000,60046000000,68355000000,47219000000,1571.43,10.94,1.39
8425,2024/03,3363336000000,329800000000,257171000000,208545000000,524116000000,833231000000,1270.62,9.2,656127000000,39511000000,50897000000,35220000000,145.06,11.4,1.05
8439,2024/03,6460930000000,1011176000000,660631000000,524903000000,412825000000,2025626000000,1781.32,13.5,1346113000000,104225000000,117303000000,72136000000,147.32,8.27,1.12
8462,2024/03,4929000000,4569000000,4565000000,2223000000,-,-,531.09,92.7,509000000,-49000000,2000000,1082000000,122.85,23.69,21.95
8473,2024/03,27139391000000,1907346000000,1262209000000,675985000000,-,-,4181.45,4.6,1210504000000,538884000000,-,87243000000,316.43,6.91,0.32
8508,2024/12,1270467000000,176656000000,157270000000,40808000000,-,-,1184.52,12.4,128170000000,6252000000,-,6040000000,44.63,3.84,0.48
8511,2024/03,13744765000000,144606000000,131369000000,121036000000,92010000000,316600000000,1725.59,1.1,50259000000,9928000000,11024000000,8030000000,94.03,5.55,0.06
8515,2024/03,1266374000000,201412000000,195735000000,90345000000,101627000000,248657000000,409.04,15.6,163109000000,21064000000,22067000000,21818000000,45.1,11.02,1.72
8518,2024/03,16796000000,6132000000,5126000000,-3576000000,901000000,8761000000,312.65,33,2444000000,-1150000000,-1302000000,-1700000000,-96.03,-,-
8519,2023/02,288736000000,58843000000,58843000000,45188000000,-,106334000000,105076785.71,20.4,37729000000,7773000000,7883000000,5439000000,9712500,9.24,1.88
8521,2023/03,1136628000000,41973000000,49873000000,27718000000,-,-,4593.78,3.6,21433000000,-,1695000000,1174000000,129.94,2.83,0.1
8522,2024/03,5431037000000,303349000000,210234000000,164268000000,-,-,18180.14,5.6,101276000000,-,14513000000,10036000000,594.11,3.31,0.18
8524,2024/03,13244574000000,447520000000,368821000000,176889000000,-,-,1150.51,3.3,133114000000,-,18605000000,12830000000,33.33,2.9,0.1
8530,2023/03,2150136000000,89312000000,79537000000,23627000000,-,-,6746.13,4.2,27571000000,-,421000000,-1618000000,-122.21,-,-
8537,2024/03,1625132000000,78165000000,74798000000,56902000000,-,-,8140.43,4.8,21968000000,-,3285000000,1716000000,180.5,2.21,0.11
8540,2023/03,556476000000,30489000000,26392000000,19807000000,-,-,11331.42,5.5,8737000000,-,1257000000,1027000000,381.79,3.37,0.18
